Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;2;116.435;118.813;122.74;812;682;535;462;433;417;415;403;317;316;314;271;268;255;239;166;163;163;160;177.557;60;82.7828;136.76;5;3;2;0;0;0;0;1331;436;954;1632;0;822;575;638;2181;0;450;752;10;2804;0;278;1043;0;2801;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;3;119.458;122.839;113.512;753;710;550;507;454;397;329;325;324;306;297;295;270;265;248;247;246;245;242;124.883;60;83.8876;97.2961;14;9;5;1;1;1;231;492;782;635;1639;0;788;747;303;1741;10;1043;811;44;2021;0;968;1013;114;2576;0;141
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;4;112.017;117.177;99.8853;806;672;525;448;383;341;337;332;314;314;314;313;296;278;277;276;274;179;159;121.8;60;85.3347;83.108;9;5;3;0;0;0;501;22;824;1337;960;32;691;704;612;1113;450;965;647;388;1528;285;996;834;371;1826;0;813
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;5;135.066;136.548;129.035;715;666;600;575;567;540;525;516;514;514;502;502;490;489;487;479;472;458;426;145.352;60;92.34;110.367;17;12;6;7;5;3;868;0;1471;1112;733;73;455;1708;1033;619;27;457;1830;527;1039;12;436;2830;0;1014;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;6;148.137;148.148;149.526;836;748;700;588;528;497;487;482;478;477;476;475;455;455;452;451;451;450;442;200.727;240;83.7095;83.4439;21;11;5;3;2;1;1009;0;1648;376;971;3;846;1659;301;1352;3;529;1721;43;1359;0;721;2011;0;1406;0;427
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;7;136.112;137.106;129.455;777;663;529;492;467;467;461;448;419;418;405;405;403;381;378;373;372;366;363;154.155;60;103.695;109.817;17;10;4;0;0;0;789;0;1669;523;1024;8;620;1523;206;1306;162;647;1864;90;1150;73;667;1202;0;1926;0;716
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;8;139.176;137.618;131.315;891;781;709;692;666;610;609;581;581;561;540;530;529;511;503;501;479;406;405;153.618;240;105.64;120.512;26;18;6;3;3;2;788;0;2040;815;422;0;567;1574;819;1039;0;412;1332;419;1905;0;188;2334;7;1494;0;9
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;9;133.228;132.561;135.297;876;823;738;679;641;626;598;591;568;519;460;419;409;396;348;345;338;271;163;201.855;240;85.6843;80.2143;11;10;3;2;2;2;802;0;1663;600;367;0;1214;1512;605;1056;0;671;1567;326;1696;0;255;2250;8;1387;0;199
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;10;112.331;115.446;122.212;779;607;573;529;500;486;455;400;370;362;354;324;315;203;201;200;199;199;194;191.288;224;71.6711;74.4239;11;9;4;3;3;1;18;1481;623;907;1534;4;776;144;979;2314;0;407;113;275;3395;0;61;126;0;3718;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;11;124.204;127.37;125.435;891;799;716;587;515;464;392;375;306;301;291;291;289;243;241;241;241;241;241;147.687;0;91.9436;102.791;9;9;4;0;0;0;6;1118;827;798;1696;0;523;801;614;1894;66;469;898;83;2498;42;323;1338;384;2118;0;4
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;12;125.605;128.561;118.068;666;559;515;464;433;421;383;328;320;313;311;311;311;308;308;308;306;306;290;136.325;60;96.1838;96.423;12;8;3;1;1;1;483;252;1019;702;1345;47;731;1178;349;1332;187;798;1338;96;1485;117;808;911;71;2078;0;784
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;13;151.459;151.217;152.345;756;591;534;521;507;482;473;461;453;438;414;398;394;392;350;341;341;340;321;202.346;240;85.9944;84.9051;30;16;5;6;4;2;786;0;2243;317;650;40;594;2346;175;1041;28;254;2393;79;1199;8;165;1591;2;2167;0;84
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;14;87.5099;100.302;69.1093;921;815;696;586;426;365;243;234;214;196;172;148;147;147;147;147;146;146;139;93.7721;87;41.9045;41.828;9;5;2;0;0;0;69;0;367;2089;371;681;336;382;862;198;1582;820;363;508;286;1862;825;287;574;661;1239;1083
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;15;141.402;143.178;130.926;849;759;699;681;663;653;634;613;535;532;493;486;483;471;379;366;358;356;343;131.643;60;87.9294;98.115;17;9;4;6;4;2;367;0;1713;459;638;26;1008;1597;366;1003;21;857;1439;33;1654;0;718;1718;23;1446;0;657
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;16;133.504;134.057;127.606;887;831;771;709;662;614;598;574;571;526;511;504;464;461;451;450;424;423;386;155.463;60;100.21;112.732;26;12;5;2;2;2;843;0;2161;793;281;45;564;1392;859;1173;54;366;1153;340;2214;58;79;1913;83;1848;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;17;147.338;146.764;142.103;606;507;467;450;425;418;404;364;361;359;345;342;309;307;304;303;285;285;282;179.457;240;105.628;108.229;9;6;3;3;2;1;173;0;860;619;2004;14;347;997;717;1800;0;330;1128;182;1075;0;1459;1983;0;1109;0;752
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;18;161.254;148.809;132.041;632;380;310;284;252;209;181;180;178;177;175;175;164;163;162;162;159;159;159;39.9394;32;23.3734;22.3449;5;4;1;0;0;0;24;0;327;109;1039;0;2369;340;135;1079;0;2290;459;38;1186;0;2161;1221;0;238;0;2385
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;19;150.565;147.057;139.268;788;688;679;636;630;602;549;547;538;488;487;448;434;433;424;424;424;423;423;114.891;30;102.656;74.2633;13;8;5;1;1;1;587;0;1937;424;634;5;844;1899;284;1065;0;596;1887;2;1404;0;551;2357;0;1280;0;207
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;20;116.912;122.835;110.647;829;762;645;563;524;493;395;361;327;304;299;297;295;294;272;272;272;272;270;124.904;60;80.1331;98.9315;9;5;3;0;0;0;4;719;638;818;1539;23;826;554;779;1683;10;818;538;158;2449;22;677;640;438;2632;0;134
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;21;84.9805;97.9644;65.2955;974;925;851;794;633;589;478;411;360;308;274;200;141;138;134;132;68;68;67;83.0963;60;24.5696;33.0752;11;9;4;3;2;2;40;10;103;1883;1239;523;96;85;2335;452;763;209;78;2399;442;744;181;0;2738;574;265;267
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;22;68.6413;89.7477;41.3039;1027;919;690;619;460;349;257;196;102;26;23;16;16;16;13;13;0;0;0;86.3874;87;3.53114;3.58391;1;1;0;0;0;0;25;0;0;2233;99;1495;17;0;1052;0;2758;34;0;355;0;3489;0;0;419;0;3181;244
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;23;95.916;109.678;72.371;963;885;743;683;614;543;420;321;244;244;211;209;205;181;126;120;89;89;89;100.636;84;57.6979;57.9704;9;6;5;0;0;0;12;0;434;1058;1039;637;676;455;719;669;987;1014;470;469;384;1197;1324;376;602;505;839;1522
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;24;81.4011;98.3405;58.4886;950;914;745;575;432;348;205;148;108;106;102;101;99;61;61;61;61;61;61;93.6504;89;39.4141;38.8626;4;2;2;2;2;1;116;0;210;1475;457;1254;448;242;811;201;1989;601;217;452;172;2286;717;127;580;280;2008;849
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;25;151.217;150.413;148.891;769;691;589;575;552;550;524;514;416;415;413;411;411;411;411;411;410;388;374;186.876;240;98.4929;102.311;24;14;6;8;7;5;874;0;1432;238;1484;0;690;1571;35;1419;0;819;1805;3;1067;0;969;1441;11;2190;0;202
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;26;149.772;149.502;142.913;590;538;506;503;483;458;457;439;437;418;409;402;388;387;379;379;375;372;371;152.865;240;99.8534;121.34;26;14;7;2;2;2;967;0;1302;696;1495;1;350;1523;665;1336;1;319;1643;295;872;4;1030;2247;8;1203;0;386
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;27;148.694;148.129;142.927;849;755;724;707;654;631;613;603;586;572;551;525;500;490;471;468;464;456;429;149.094;60;104.712;110.963;26;15;4;3;2;2;428;0;1373;301;1424;0;746;1632;185;1674;0;353;1612;70;1615;0;547;1762;0;2079;0;3
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;28;150.162;142.839;130.637;603;553;513;506;504;465;456;435;432;426;426;426;421;412;412;405;405;405;404;85.0291;29;81.6164;68.9099;12;6;3;1;1;1;126;0;1053;356;665;0;1770;923;230;1103;0;1588;1007;60;1538;0;1239;2070;0;576;0;1198
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;29;159.99;145.116;128.874;319;206;170;168;168;165;159;159;158;145;144;144;144;144;144;144;144;144;144;47.4813;29;42.0753;35.1867;1;1;1;0;0;0;24;0;394;31;806;0;2613;454;5;482;0;2903;551;0;770;0;2523;580;0;117;0;3147
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;30;78.3395;97.5536;55.5991;976;910;815;727;653;606;419;261;193;148;127;125;119;112;39;39;39;39;31;87.7123;86;11.0046;11.1371;4;3;2;1;1;1;0;0;37;2122;547;577;561;27;1732;276;1043;766;39;1015;407;1651;732;78;1108;287;1574;797
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;31;86.3283;103.314;60.0083;995;901;711;642;524;421;306;221;177;165;82;39;30;30;0;0;0;0;0;82.1808;85;9.86734;10.2623;3;3;2;0;0;0;20;0;0;1180;1126;189;1349;0;1345;348;355;1796;0;1368;108;389;1979;0;1684;0;228;1932
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;32;79.3299;97.9917;54.0099;1015;937;858;750;653;573;411;314;210;132;110;95;91;89;12;12;8;0;0;84.7737;85;9.62684;9.63611;4;1;1;0;0;0;0;0;0;1682;1195;631;336;0;1668;734;1140;302;0;1508;466;1511;359;0;2310;0;1385;149
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;33;89.4698;105.244;62.5476;971;899;745;654;601;554;379;266;123;111;54;54;7;7;0;0;0;0;0;80.1457;84;18.7764;19.5596;4;4;2;0;0;0;36;0;13;1517;1824;81;409;0;2243;848;81;672;0;2461;405;163;815;0;3047;126;144;527
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;34;78.4269;96.3733;50.9079;1049;972;820;729;621;532;409;294;103;100;72;70;58;0;0;0;0;0;0;81.5323;84;14.5107;14.7661;3;3;1;0;0;0;0;0;0;1647;1405;641;151;0;2186;565;764;329;0;2151;134;1043;516;0;2042;0;1154;648
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;35;123.37;126.938;105.412;966;880;766;707;631;603;571;501;384;351;302;288;287;285;277;276;270;268;252;129.954;240;92.5473;135.798;23;12;5;6;5;3;75;0;1362;712;844;20;906;1466;826;771;11;770;1473;658;881;21;811;1401;660;1127;0;656
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;36;146.563;147.567;138.557;759;686;610;603;559;548;545;511;491;489;459;459;436;433;432;408;403;403;401;141.992;240;97.7372;126.724;24;12;4;5;4;4;894;0;1689;410;836;61;848;1930;458;710;0;746;2072;415;749;0;608;2474;0;805;0;565
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;37;148.787;148.154;146.265;810;707;640;579;542;537;516;506;500;498;489;485;480;467;455;449;433;424;417;172.041;60;105.465;121.33;21;9;5;3;3;2;818;0;1984;296;1227;4;333;2375;149;813;0;507;2072;98;986;0;688;2387;0;1281;0;176
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;38;142.686;140.114;128.967;814;735;608;551;508;502;480;480;477;467;454;435;368;362;358;347;337;329;324;115.951;48;94.6161;93.1794;10;7;3;3;3;2;343;0;1473;81;918;0;1372;2040;31;812;0;961;2372;0;677;0;795;1469;0;1118;0;1257
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;39;108.233;116.876;83.9922;703;577;372;313;257;226;215;215;202;201;201;172;162;160;157;152;149;149;149;92.0986;78;57.1429;55.007;7;5;3;0;0;0;116;0;620;247;617;0;2360;586;185;560;0;2513;543;31;532;0;2738;310;57;649;0;2828
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;40;107.95;121.243;95.9017;972;888;828;798;730;668;503;422;307;253;149;138;138;132;129;122;122;122;122;134.124;87;64.1221;79.5018;8;5;3;0;0;0;0;0;899;1174;926;429;416;990;1526;588;446;294;1004;1474;568;496;302;988;1244;831;614;167
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;41;74.8978;94.9089;52.538;1041;1007;900;848;757;622;510;480;382;289;182;130;79;61;61;61;61;61;61;88.962;89;10.1685;10.1686;4;3;3;0;0;0;14;0;34;1994;629;924;263;21;2015;218;1247;343;104;1540;225;1744;231;10;1038;303;2066;427
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;42;87.0658;101.483;69.5799;1057;1013;971;909;834;774;634;581;505;422;405;351;262;244;223;222;205;204;147;103.357;89;53.4196;54.2591;9;4;1;1;0;0;120;0;345;1428;811;999;261;209;1530;681;1140;284;176;1652;567;1146;303;211;2259;616;702;56
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;43;94.6766;108.463;78.4508;937;890;819;759;682;593;560;473;434;408;388;361;300;229;153;151;143;141;141;118.986;89;67.3763;71.6993;12;6;3;2;2;1;155;0;573;1515;692;835;229;416;1636;628;968;196;355;1213;988;1239;49;296;1996;903;649;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;44;83.5596;100.942;61.7817;955;743;571;491;446;359;318;296;241;223;207;127;80;42;3;3;3;3;3;85.6608;89;15.6439;16.3063;3;3;2;0;0;0;33;0;17;1490;805;559;973;0;1424;311;953;1156;0;1254;409;1019;1162;0;2324;14;442;1064
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;45;97.877;109.213;78.1683;989;948;872;837;761;728;629;570;489;420;372;229;213;211;157;135;135;129;129;95.1655;240;56.2539;148.626;11;9;4;1;1;1;376;0;528;1436;917;828;135;397;1946;547;672;282;408;1897;660;598;281;129;1994;1492;229;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;46;140.195;141.073;120.601;960;904;840;770;702;668;647;635;607;597;477;446;282;275;243;235;231;228;228;97.0721;60;75.7349;76.304;10;6;2;0;0;0;694;0;1811;485;1092;85;371;1471;477;1477;90;329;1863;229;1458;50;244;1539;50;2226;0;29
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;47;154.773;151.983;138.415;871;774;663;631;519;467;458;408;361;322;321;290;266;266;259;259;259;205;205;91.9636;60;80.0007;77.1316;12;7;3;1;1;1;653;0;1440;217;1359;1;827;1410;83;1518;12;821;1122;17;1805;0;900;1442;0;2076;0;326
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;48;155.376;150.137;135.88;849;791;671;636;534;485;453;429;409;349;303;282;244;242;240;239;237;236;230;77.1433;240;73.1337;149.681;11;7;4;1;0;0;577;0;1468;31;1160;0;1185;1266;2;1448;0;1128;1350;0;1687;0;807;1396;0;1998;0;450
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;49;144.265;143.938;132.201;914;809;703;595;502;462;400;376;331;319;307;257;205;202;126;125;124;122;119;113.858;240;89.0555;135.902;10;5;4;2;1;1;850;0;1346;255;1405;27;811;1250;207;1426;0;961;1138;56;1372;0;1278;2041;65;1000;0;738
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;50;162.009;164.607;168.943;919;879;800;760;734;711;667;646;625;573;551;484;475;449;440;392;376;368;333;211.886;210;35.2499;35.4053;25;11;4;3;2;1;0;0;2973;138;315;0;418;3197;42;511;0;94;3276;0;568;0;0;2344;0;1500;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;51;153.971;156.614;160.971;704;635;549;544;529;505;488;483;455;450;438;432;431;427;427;427;421;418;374;197.074;225;56.6926;58.5681;21;11;4;2;2;2;110;0;2024;226;472;0;1122;1909;57;1067;0;811;2079;0;1126;0;639;2757;0;630;0;457
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;52;141.06;141.569;145.36;854;805;753;731;704;690;672;660;624;620;541;523;508;503;483;472;458;455;369;224.287;240;55.6802;54.8882;35;18;5;3;3;2;328;0;1798;461;388;1;1196;2165;283;881;0;515;2326;78;1233;0;207;1773;0;1953;0;118
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;53;152.11;152.3;154.412;845;793;747;728;697;670;604;584;352;307;269;226;221;197;127;127;127;127;127;217.603;240;60.3686;58.6281;11;6;3;3;2;2;138;0;1889;113;1030;0;812;1893;121;1359;7;464;1934;78;1723;6;103;467;27;3349;0;1
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;54;110.253;120.895;96.6233;928;864;812;735;675;628;559;479;448;437;388;324;324;324;303;302;300;298;297;122.766;240;75.897;134.51;13;7;3;2;1;1;743;0;1409;1287;327;660;161;963;1444;709;579;149;853;1168;1088;656;79;1000;1006;1690;148;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;55;91.7235;107.209;71.7141;1026;996;921;879;809;795;734;689;597;532;482;396;339;313;293;159;138;122;122;97.9529;89;50.1843;50.4434;11;9;5;0;0;0;332;0;545;1374;590;1247;88;345;1717;337;1377;68;311;1747;417;1364;5;79;2246;1011;508;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;56;88.2136;101.283;66.9259;1001;934;847;817;711;660;628;583;532;387;335;279;253;206;181;165;161;160;139;85.6197;92;28.7946;31.0287;17;11;6;3;2;1;0;0;368;1133;361;1857;125;373;985;197;2173;116;410;965;183;2200;86;296;1713;482;1317;36
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;57;139.219;139.937;114.621;873;770;694;680;601;580;490;479;440;414;404;390;373;371;367;365;359;358;338;57.3528;60;18.5587;18.8259;5;3;3;0;0;0;0;0;1210;614;545;174;1301;1289;282;641;398;1234;1468;264;738;311;1063;951;348;1538;47;960
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;58;151.521;151.253;133.709;927;853;730;689;659;582;550;536;497;496;477;453;429;427;425;404;395;393;382;66.3382;60;44.3565;42.3689;13;8;4;1;1;1;257;0;1614;321;1002;58;849;1946;235;959;87;617;2365;166;629;61;623;1952;62;1448;0;382
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;59;137.144;138.174;120.348;863;725;666;619;591;533;500;499;453;448;440;416;399;378;357;316;314;308;304;104.39;240;82.8971;143.686;14;10;5;0;0;0;649;0;1264;517;1123;1;939;1516;395;769;0;1164;1467;172;826;0;1379;2139;39;1100;0;566
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;60;160.223;162.573;168.473;896;848;803;765;715;669;643;627;602;591;544;528;501;462;459;452;428;373;370;213.774;240;38.2959;40.9275;25;13;4;2;2;2;0;0;2907;94;231;0;612;2899;22;629;0;294;2976;0;859;0;9;3127;0;717;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;61;147.836;153.666;153.843;975;859;749;675;620;584;533;524;480;467;443;436;424;416;376;335;334;310;304;194.312;222;55.0888;61.4673;17;7;6;2;2;1;0;0;2694;421;557;65;107;2723;563;464;23;71;2754;512;568;1;9;2997;116;731;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;62;87.8887;103.05;76.2661;1008;928;886;822;662;580;476;360;349;312;219;190;181;173;169;168;168;168;160;114.622;92;53.4328;57.2364;16;9;3;3;2;2;34;0;473;1774;416;1097;84;399;2048;198;1142;57;269;2147;425;963;40;201;2398;943;302;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;63;137.523;140.339;135.95;793;742;656;620;562;545;488;482;466;431;399;395;391;390;388;386;382;380;376;176.297;240;88.4787;98.8857;19;10;4;1;1;1;959;0;2399;537;412;117;379;2387;495;697;135;130;2335;337;992;88;92;2071;243;1480;0;50
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;64;151.523;151.911;152.565;840;796;744;705;666;655;611;602;586;572;538;450;422;418;409;351;344;318;289;209.957;240;79.428;78.0632;18;10;5;0;0;0;301;0;2562;299;495;18;470;2450;206;890;26;272;2508;158;1115;44;19;1950;117;1773;0;4
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;65;99.8879;113.982;78.8184;1013;967;915;848;782;724;577;552;511;484;407;371;334;299;267;261;171;165;156;96.8678;89;51.8975;51.265;13;8;3;0;0;0;176;0;535;1744;555;791;219;617;2270;150;708;99;633;2328;163;681;39;261;2557;871;155;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;66;75.6217;92.2513;54.4461;1051;1018;957;900;848;794;725;673;603;563;402;332;286;268;136;126;62;22;0;93.9391;89;34.8942;33.756;19;10;4;1;1;1;0;0;0;1167;579;2033;65;0;1443;152;2236;13;0;1475;0;2360;9;0;2326;0;1518;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;67;115.597;125.151;100.474;920;889;789;772;698;634;593;537;495;434;393;339;305;305;304;303;284;284;284;105.722;60;71.4738;66.887;21;9;5;3;3;2;354;0;1020;971;537;956;360;1210;735;511;1152;236;1418;608;475;1189;154;1036;789;1254;765;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;68;143.972;146.908;135.215;663;530;523;505;498;482;466;447;431;415;392;389;374;373;373;372;371;370;368;151.84;270;102.971;119.512;23;12;4;1;1;0;789;0;1095;802;1041;173;733;1401;779;1045;67;552;1713;588;742;5;796;1947;72;1658;0;167
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;69;108.022;117.024;91.9136;911;837;756;699;687;624;580;562;509;490;411;385;343;298;223;211;211;210;209;108.672;80;70.4386;70.0059;16;12;4;0;0;0;421;0;830;1302;705;673;334;686;1258;861;760;279;724;1133;1112;599;276;665;1025;1971;0;183
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;70;157.946;159.563;157.352;862;803;755;726;719;641;617;576;571;569;562;558;497;493;486;475;460;455;448;170.014;240;81.5074;100.62;27;15;6;2;2;2;9;0;2277;193;496;0;878;2373;131;767;0;573;2612;19;1115;0;98;1661;0;2183;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\75\01.bmp;71;131.222;136.134;121.503;915;880;808;748;707;688;636;609;603;586;558;506;489;453;448;431;425;423;402;127.289;60;81.9646;95.6832;20;12;4;2;2;2;246;0;1484;719;866;174;601;1470;782;929;172;491;1226;691;1303;62;562;1735;40;1735;0;334
